year,rcp45median,rcp45min,rcp45max,rcp45p10,rcp45p90,rcp85median,rcp85min,rcp85max,rcp85p10,rcp85p90
2083,1197.939,947.722,1491.753,1037.307,1293.068,1520.641,1166.594,1909.666,1338.700,1738.730
2084,1100.257,950.797,1358.821,975.496,1305.270,1541.406,952.096,1933.381,1245.122,1710.134
2085,1155.573,864.215,1292.590,956.211,1260.316,1607.862,1099.016,1888.846,1392.608,1854.977
2086,1129.328,906.420,1289.378,963.516,1269.885,1577.263,1189.188,1926.628,1264.527,1808.765
2087,1136.957,795.026,1482.110,1011.479,1264.033,1680.696,1217.879,1933.061,1310.116,1862.477
2088,1105.977,866.574,1315.521,922.501,1271.399,1655.704,1190.142,2054.263,1453.963,1926.018
2089,1128.393,810.971,1312.023,895.598,1252.953,1657.281,1157.995,1880.391,1259.706,1863.945
2090,1136.962,792.966,1315.017,925.864,1276.691,1689.262,1222.404,2116.050,1295.326,1982.912
2091,1096.758,791.536,1371.456,919.965,1341.292,1673.810,1264.164,1984.279,1347.578,1870.244
2092,1128.241,876.885,1461.835,1020.391,1302.081,1650.219,1105.411,2076.055,1421.371,1934.507
2093,1201.782,985.866,1340.592,1007.926,1290.137,1678.133,1274.635,2005.414,1357.006,1980.949
2094,1123.982,849.754,1340.176,905.355,1282.922,1792.607,1127.310,2055.863,1452.102,2008.491
2095,1155.061,856.460,1358.031,949.263,1262.032,1743.517,1038.089,1992.847,1490.339,1965.976
2096,1165.889,785.473,1400.045,954.841,1297.328,1711.974,1288.061,2100.592,1417.162,2036.603
2097,1194.939,861.240,1492.654,1003.730,1320.835,1724.679,1259.152,2210.786,1289.996,2025.753
2098,1189.778,842.692,1406.912,982.696,1297.749,1795.662,1199.409,2120.372,1439.608,1986.662
2099,1158.957,819.832,1450.189,966.004,1291.003,1790.587,1432.566,2170.052,1596.033,1992.045
