year,rcp45median,rcp45min,rcp45max,rcp45p10,rcp45p90,rcp85median,rcp85min,rcp85max,rcp85p10,rcp85p90
2089,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2092,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
