year,rcp45median,rcp45min,rcp45max,rcp45p10,rcp45p90,rcp85median,rcp85min,rcp85max,rcp85p10,rcp85p90
2073,0.161,0.000,1.829,0.000,1.346,0.283,0.000,1.894,0.000,1.460
2074,0.154,0.000,1.213,0.000,0.709,0.000,0.000,0.818,0.000,0.612
2075,0.165,0.000,0.868,0.000,0.546,0.496,0.000,1.650,0.000,1.027
2076,0.150,0.000,1.065,0.000,0.676,0.424,0.000,2.604,0.000,0.912
2077,0.365,0.000,1.396,0.000,0.714,0.216,0.000,2.418,0.000,1.234
2078,0.434,0.000,2.032,0.000,1.254,0.819,0.000,2.238,0.000,1.540
2079,0.043,0.000,0.634,0.000,0.568,0.320,0.000,2.076,0.000,0.980
2080,0.000,0.000,1.001,0.000,0.509,0.320,0.000,3.284,0.000,0.744
2081,0.083,0.000,1.874,0.000,1.088,0.286,0.000,2.084,0.000,1.366
2082,0.401,0.000,1.542,0.000,0.862,0.224,0.000,2.711,0.000,1.976
2083,0.187,0.000,1.281,0.000,0.747,0.286,0.000,1.951,0.055,1.272
2084,0.095,0.000,1.047,0.000,0.947,0.424,0.000,1.429,0.000,1.067
2085,0.225,0.000,1.087,0.000,0.685,0.236,0.000,1.001,0.000,0.800
2086,0.236,0.000,1.648,0.000,1.029,0.418,0.000,2.263,0.000,1.660
2087,0.027,0.000,2.434,0.000,1.071,0.724,0.000,1.622,0.000,1.288
2088,0.077,0.000,1.621,0.000,0.981,0.070,0.000,2.486,0.000,1.190
2089,0.065,0.000,1.624,0.000,0.777,0.788,0.000,1.394,0.000,1.374
2090,0.264,0.000,3.352,0.000,0.938,0.670,0.000,1.988,0.000,1.649
2091,0.210,0.000,1.595,0.000,1.116,0.213,0.000,1.470,0.000,1.081
2092,0.215,0.000,1.396,0.000,0.983,0.474,0.000,2.541,0.000,1.739
2093,0.260,0.000,1.765,0.000,1.130,0.395,0.000,2.211,0.000,0.988
2094,0.281,0.000,1.398,0.000,1.304,0.489,0.000,2.304,0.000,1.002
2095,0.246,0.000,0.782,0.000,0.764,0.277,0.000,1.702,0.000,0.742
2096,0.138,0.000,1.213,0.000,0.775,0.224,0.000,1.561,0.000,1.194
2097,0.161,0.000,1.791,0.000,0.809,0.299,0.000,1.941,0.000,1.473
2098,0.341,0.000,1.232,0.000,1.091,0.114,0.000,2.047,0.000,1.036
2099,0.125,0.000,2.413,0.000,1.283,0.612,0.000,1.109,0.000,1.015
