year,rcp45median,rcp45min,rcp45max,rcp45p10,rcp45p90,rcp85median,rcp85min,rcp85max,rcp85p10,rcp85p90
2032,0.080,0.000,1.246,0.000,0.669,0.112,0.000,2.803,0.000,1.117
2033,0.046,0.000,1.113,0.000,0.501,0.000,0.000,2.551,0.000,1.226
2034,0.000,0.000,2.348,0.000,0.825,0.000,0.000,1.878,0.000,1.075
2035,0.000,0.000,1.993,0.000,1.014,0.450,0.000,3.161,0.000,1.571
2036,0.163,0.000,1.326,0.000,0.584,0.076,0.000,1.685,0.000,0.792
2037,0.431,0.000,3.160,0.000,2.569,0.070,0.000,3.512,0.000,1.106
2038,0.076,0.000,2.147,0.000,0.875,0.104,0.000,2.957,0.000,2.176
2039,0.000,0.000,2.324,0.000,1.219,0.458,0.000,2.884,0.000,1.496
2040,0.297,0.000,2.049,0.000,1.559,0.260,0.000,2.001,0.000,1.484
2041,0.091,0.000,1.457,0.000,1.064,0.168,0.000,6.188,0.000,3.045
2042,0.007,0.000,0.659,0.000,0.518,0.371,0.000,2.630,0.000,1.106
2043,0.073,0.000,2.186,0.000,0.985,0.409,0.000,2.803,0.000,2.200
2044,0.311,0.000,3.209,0.000,2.992,0.021,0.000,2.340,0.000,1.537
2045,0.000,0.000,3.435,0.000,1.120,0.674,0.000,2.435,0.000,1.854
2046,0.000,0.000,2.167,0.000,0.818,0.409,0.000,4.252,0.000,2.611
2047,0.038,0.000,2.197,0.000,1.403,0.282,0.000,5.421,0.000,1.581
2048,0.136,0.000,1.489,0.000,0.870,0.372,0.000,2.011,0.000,1.321
2049,0.022,0.000,3.356,0.000,1.386,0.540,0.000,3.398,0.000,2.647
2050,0.139,0.000,2.642,0.000,1.666,0.260,0.000,2.539,0.000,2.349
2051,0.575,0.000,2.350,0.000,1.435,0.649,0.000,2.461,0.000,1.396
2052,0.106,0.000,1.917,0.000,1.371,0.970,0.000,4.887,0.000,3.645
2053,0.523,0.000,2.659,0.000,2.085,0.823,0.000,3.713,0.000,2.844
2054,0.425,0.000,2.513,0.000,2.186,0.592,0.000,3.940,0.000,2.820
2055,0.404,0.000,1.235,0.000,1.019,1.292,0.000,6.004,0.000,2.794
2056,0.251,0.000,3.667,0.000,2.247,1.003,0.000,3.840,0.334,2.390
2057,0.302,0.000,1.702,0.000,1.425,0.499,0.000,4.285,0.000,3.237
2058,0.479,0.000,2.250,0.019,1.832,0.547,0.000,3.620,0.000,3.075
2059,0.323,0.000,1.589,0.000,0.693,0.330,0.000,3.773,0.000,2.715
2060,0.454,0.000,1.737,0.000,1.203,0.841,0.000,5.763,0.204,3.733
2061,0.383,0.000,3.903,0.008,1.230,0.528,0.000,4.199,0.000,2.064
2062,0.570,0.000,2.737,0.000,1.795,0.735,0.000,5.767,0.076,3.176
2063,0.278,0.000,3.009,0.000,1.438,0.968,0.000,4.248,0.050,2.036
2064,0.473,0.000,2.768,0.000,2.201,0.578,0.000,2.855,0.161,2.615
2065,0.076,0.000,3.336,0.000,1.307,1.529,0.000,5.876,0.167,3.912
2066,0.199,0.000,2.072,0.000,1.164,1.280,0.076,6.273,0.334,4.044
2067,0.174,0.000,1.509,0.000,1.083,1.171,0.000,5.526,0.000,5.073
2068,0.269,0.000,2.172,0.000,1.691,1.319,0.000,9.136,0.543,2.581
2069,0.620,0.000,7.578,0.000,3.272,1.070,0.000,6.023,0.000,2.741
2070,0.328,0.000,3.513,0.000,2.264,0.970,0.014,6.016,0.252,2.429
2071,0.463,0.000,3.580,0.000,2.142,1.214,0.014,6.183,0.252,4.049
2072,0.829,0.000,6.701,0.000,2.509,1.607,0.000,9.470,0.320,4.174
2073,0.551,0.000,3.948,0.063,2.281,1.577,0.000,4.345,0.153,2.891
2074,0.080,0.000,6.613,0.000,1.152,1.185,0.000,2.841,0.104,1.811
2075,0.557,0.000,2.279,0.000,1.575,1.495,0.000,6.064,0.380,2.917
2076,0.297,0.000,3.906,0.000,2.599,1.107,0.000,7.248,0.085,5.014
2077,0.643,0.000,4.063,0.000,1.923,1.882,0.000,13.908,0.090,4.691
2078,0.405,0.000,3.566,0.000,2.528,1.075,0.000,10.416,0.409,5.423
2079,0.622,0.000,7.219,0.000,1.864,1.180,0.014,6.714,0.330,4.272
2080,0.612,0.000,3.999,0.000,2.161,1.437,0.000,7.610,0.076,3.773
2081,0.580,0.000,4.027,0.000,2.391,2.089,0.000,11.657,0.014,7.941
2082,0.325,0.000,2.927,0.000,2.415,1.737,0.021,4.543,0.618,4.311
2083,0.419,0.000,1.479,0.000,1.323,1.885,0.000,9.995,0.549,4.482
2084,0.698,0.000,4.992,0.000,3.802,2.455,0.000,11.158,0.242,5.179
2085,0.340,0.000,2.674,0.000,1.445,2.797,0.000,7.512,0.706,6.881
2086,0.537,0.000,3.007,0.000,2.446,2.231,0.252,16.444,0.733,5.840
2087,0.334,0.000,2.314,0.000,1.587,3.249,0.021,7.620,0.584,5.955
2088,0.666,0.000,3.048,0.000,2.114,1.946,0.578,7.093,0.821,3.184
2089,0.681,0.000,3.336,0.000,2.796,2.745,0.344,10.817,0.537,9.259
2090,0.531,0.000,2.766,0.000,1.376,2.682,0.424,11.236,1.060,6.687
2091,0.663,0.000,3.229,0.000,2.648,2.286,0.000,8.646,0.760,6.085
2092,0.780,0.000,5.412,0.093,2.456,3.755,0.000,12.323,0.947,6.799
2093,0.350,0.000,4.278,0.000,1.833,3.754,0.252,9.207,0.907,7.826
2094,0.680,0.000,3.443,0.000,1.467,2.531,0.000,19.115,0.504,6.720
2095,0.764,0.000,5.107,0.000,2.242,3.401,0.540,15.214,1.213,7.469
2096,0.787,0.000,2.667,0.000,2.053,2.340,0.224,8.028,0.959,6.685
2097,0.608,0.000,7.045,0.000,2.646,2.505,0.494,8.146,0.804,6.125
2098,1.390,0.000,7.220,0.000,3.837,3.123,0.014,12.818,0.182,10.787
2099,0.884,0.000,6.264,0.019,3.162,2.676,0.000,11.732,0.310,7.034
